Date,EWA,EWC
2020-01-27,18.093547821044922,26.511629104614258
2020-01-28,18.244657516479492,26.714679718017578
2020-01-29,18.16512107849121,26.57342529296875
2020-01-30,18.157169342041016,26.617565155029297
2020-01-31,17.70383644104004,26.193805694580078
2020-02-03,17.743606567382812,26.1496639251709
2020-02-04,18.053783416748047,26.493974685668945
2020-02-05,18.16512107849121,26.688194274902344
2020-02-06,18.19693946838379,26.811796188354492
2020-02-07,17.96629524230957,26.59990882873535
2020-02-10,18.029918670654297,26.688194274902344
2020-02-11,18.157169342041016,26.864765167236328
2020-02-12,18.387813568115234,27.023677825927734
2020-02-13,18.284423828125,26.92656135559082
2020-02-14,18.332138061523438,27.023677825927734
2020-02-18,18.276470184326172,26.944217681884766
2020-02-19,18.371910095214844,27.17375373840332
2020-02-20,18.22875213623047,27.138442993164062
2020-02-21,18.085594177246094,27.041332244873047
2020-02-24,17.31413459777832,26.41451644897461
2020-02-25,17.067581176757812,25.85832977294922
2020-02-26,16.852846145629883,25.60230255126953
2020-02-27,16.455184936523438,24.684152603149414
2020-02-28,16.001853942871094,24.35750389099121
2020-03-02,16.240449905395508,24.869548797607422
2020-03-03,16.081382751464844,24.569379806518555
2020-03-04,16.51881217956543,25.019634246826172
2020-03-05,16.03366470336914,24.631183624267578
2020-03-06,15.731446266174316,24.101478576660156
2020-03-09,13.870394706726074,21.108657836914062
2020-03-10,15.063374519348145,21.629533767700195
2020-03-11,13.886296272277832,20.676063537597656
2020-03-12,12.025249481201172,17.92160987854004
2020-03-13,13.727237701416016,19.86385726928711
2020-03-16,11.516242980957031,17.603790283203125
2020-03-17,12.375190734863281,17.268310546875
2020-03-18,10.9118013381958,16.438446044921875
2020-03-19,11.094724655151367,16.782752990722656
2020-03-20,10.641390800476074,16.562042236328125
2020-03-23,10.196012496948242,15.58209228515625
2020-03-24,11.44466495513916,17.58613395690918
2020-03-25,11.921856880187988,18.6102294921875
2020-03-26,12.470630645751953,19.228214263916016
2020-03-27,11.532150268554688,18.239437103271484
2020-03-30,12.526301383972168,18.724992752075195
2020-03-31,12.359285354614258,19.29001235961914
2020-04-01,11.937765121459961,18.354204177856445
2020-04-02,12.33542537689209,18.689680099487305
2020-04-03,11.794609069824219,18.548431396484375
2020-04-06,12.78875732421875,19.51072120666504
2020-04-07,12.430862426757812,19.651975631713867
2020-04-08,12.534255981445312,20.07573699951172
2020-04-09,13.226183891296387,20.42887306213379
2020-04-13,13.178464889526367,20.481842041015625
2020-04-14,13.631797790527344,20.676063537597656
2020-04-15,12.963728904724121,19.95214080810547
2020-04-16,13.051213264465332,19.81088638305664
2020-04-17,13.385248184204102,20.6407527923584
2020-04-20,12.908056259155273,20.51715850830078
2020-04-21,12.327470779418945,19.85502815246582
2020-04-22,12.876243591308594,20.32292938232422
2020-04-23,12.796711921691895,20.402389526367188
2020-04-24,13.051213264465332,20.667240142822266
2020-04-27,13.210278511047363,21.011547088623047
2020-04-28,13.210278511047363,21.29405403137207
2020-04-29,13.631797790527344,22.168062210083008
2020-04-30,13.552267074584961,21.43531036376953
2020-05-01,12.876243591308594,20.958576202392578
2020-05-04,13.170510292053223,21.152801513671875
2020-05-05,13.297760963439941,21.302879333496094
2020-05-06,13.051213264465332,21.135141372680664
2020-05-07,13.265952110290527,21.31171226501465
2020-05-08,13.456827163696289,21.68250274658203
2020-05-11,13.496593475341797,21.753128051757812
2020-05-12,13.162558555603027,21.320541381835938
2020-05-13,13.114839553833008,20.773181915283203
2020-05-14,13.138699531555176,20.879117965698242
2020-05-15,13.250041961669922,20.94974708557129
2020-05-18,13.838580131530762,21.72664451599121
2020-05-19,13.623842239379883,21.541250228881836
